"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1000","anti-regression.test_if_closed","","Tue Apr 22 09:36:25 GMT 2025","passed","Tue Apr 22 09:36:26 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","81","LET-SUPERPOSE-IF-CASE-COMP.01","","Tue Apr 22 09:36:52 GMT 2025","failed","Tue Apr 22 09:36:52 GMT 2025","","METTA-MORPH-TESTS-COMP","METTA-MORPH-TESTS-COMP",""
"","99","UNIQUE-BY-COMP.10","","Tue Apr 22 09:40:36 GMT 2025","failed","Tue Apr 22 09:40:36 GMT 2025","","QUICK-SETS-CHECK-COMP","QUICK-SETS-CHECK-COMP",""
"","1000","hyperon-experimental_scripts.f1_moduleA","","Tue Apr 22 09:36:25 GMT 2025","passed","Tue Apr 22 09:36:26 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","106","02-CURRIED-PLUS-FOR-TYPES-COMP.05","","Tue Apr 22 09:39:47 GMT 2025","failed","Tue Apr 22 09:39:47 GMT 2025","","TYPES-COMP","TYPES-COMP",""
"","1000","metta-morph_tests.nalifier","","Tue Apr 22 09:36:25 GMT 2025","passed","Tue Apr 22 09:36:26 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","39","MATCH-SUPERPOSED-SPACES-COMP.02","","Tue Apr 22 09:36:52 GMT 2025","passed","Tue Apr 22 09:36:52 GMT 2025","","METTA-MORPH-TESTS-COMP","METTA-MORPH-TESTS-COMP",""
"","44","D4-TYPE-PROP-COMP.04","","Tue Apr 22 09:37:38 GMT 2025","passed","Tue Apr 22 09:37:38 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS-COMP","HYPERON-EXPERIMENTAL-SCRIPTS-COMP",""
"","101","MATCH-SUPERPOSED-SPACES-COMP.01","","Tue Apr 22 09:36:52 GMT 2025","passed","Tue Apr 22 09:36:52 GMT 2025","","METTA-MORPH-TESTS-COMP","METTA-MORPH-TESTS-COMP",""
"","72","A1-SYMBOLS-COMP.04","","Tue Apr 22 09:37:38 GMT 2025","passed","Tue Apr 22 09:37:38 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS-COMP","HYPERON-EXPERIMENTAL-SCRIPTS-COMP",""
"","35","F1-MODULEA-COMP.02","","Tue Apr 22 09:37:38 GMT 2025","passed","Tue Apr 22 09:37:38 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS-COMP","HYPERON-EXPERIMENTAL-SCRIPTS-COMP",""
"","152","ALPHA-EQUALS-TESTS-COMP.07","","Tue Apr 22 09:40:21 GMT 2025","passed","Tue Apr 22 09:40:21 GMT 2025","","ISSUES-COMP","ISSUES-COMP",""
"","44","B5-TYPES-PRELIM-COMP.02","","Tue Apr 22 09:37:38 GMT 2025","failed","Tue Apr 22 09:37:38 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS-COMP","HYPERON-EXPERIMENTAL-SCRIPTS-COMP",""
"","100","E2-STATES-COMP.08","","Tue Apr 22 09:37:38 GMT 2025","failed","Tue Apr 22 09:37:38 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS-COMP","HYPERON-EXPERIMENTAL-SCRIPTS-COMP",""
"","81","F1-MODULEA-COMP.01","","Tue Apr 22 09:37:15 GMT 2025","passed","Tue Apr 22 09:37:15 GMT 2025","","MODULE-SYSTEM-COMP","MODULE-SYSTEM-COMP",""
"","116","B1-EQUAL-CHAIN-COMP.02","","Tue Apr 22 09:37:38 GMT 2025","passed","Tue Apr 22 09:37:38 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS-COMP","HYPERON-EXPERIMENTAL-SCRIPTS-COMP",""
"","44","B5-TYPES-PRELIM-COMP.05","","Tue Apr 22 09:37:38 GMT 2025","failed","Tue Apr 22 09:37:38 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS-COMP","HYPERON-EXPERIMENTAL-SCRIPTS-COMP",""
"","42","D2-HIGHERFUNC-COMP.19","","Tue Apr 22 09:37:38 GMT 2025","failed","Tue Apr 22 09:37:38 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS-COMP","HYPERON-EXPERIMENTAL-SCRIPTS-COMP",""
"","1000","metta-morph_tests.supercollapse","","Tue Apr 22 09:36:25 GMT 2025","passed","Tue Apr 22 09:36:26 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","133","A1-SYMBOLS-COMP.05","","Tue Apr 22 09:37:38 GMT 2025","passed","Tue Apr 22 09:37:38 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS-COMP","HYPERON-EXPERIMENTAL-SCRIPTS-COMP",""
"","36","E1-KB-WRITE-COMP.02","","Tue Apr 22 09:37:38 GMT 2025","failed","Tue Apr 22 09:37:38 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS-COMP","HYPERON-EXPERIMENTAL-SCRIPTS-COMP",""
"","55","D2-HIGHERFUNC-COMP.02","","Tue Apr 22 09:37:38 GMT 2025","passed","Tue Apr 22 09:37:38 GMT 2025","","HYPERON-EXPERIMENTAL-SCRIPTS-COMP","HYPERON-EXPERIMENTAL-SCRIPTS-COMP",""
"","1000","ztranspiler_sanity.10_nqueens","","Tue Apr 22 09:36:25 GMT 2025","passed","Tue Apr 22 09:36:26 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
"","51","TESTS0-COMP.02","","Tue Apr 22 09:36:52 GMT 2025","failed","Tue Apr 22 09:36:52 GMT 2025","","METTA-MORPH-TESTS-COMP","METTA-MORPH-TESTS-COMP",""
"","1000","anti-regression.mettalogTestCurried2","","Tue Apr 22 09:36:25 GMT 2025","passed","Tue Apr 22 09:36:26 GMT 2025","","WHOLE-TESTS","WHOLE-TESTS",""
